,Currency,Current Amount,Day Advertised,Day Tracker,ID,Initial Amount,Rate Offered,Sale Tracker
0,USD,7964.3313917656105,0,"0, 1, 2, 3, 4, 5, 6, 7",120,7964.3313917656105,1.0122145156235562,"7964.3313917656105, 7964.3313917656105, 7964.3313917656105, 7964.3313917656105, 7964.3313917656105, 7964.3313917656105, 7964.3313917656105, 7964.3313917656105"
1,USD,3445.4205455538895,0,"0, 1, 2, 3, 4, 5, 6, 7",122,3445.4205455538895,1.0111691552526443,"3445.4205455538895, 3445.4205455538895, 3445.4205455538895, 3445.4205455538895, 3445.4205455538895, 3445.4205455538895, 3445.4205455538895, 3445.4205455538895"
2,USD,13655.664699495357,0,"0, 1, 2, 3, 4, 5, 6, 7",127,13655.664699495357,1.0189480871933396,"13655.664699495357, 13655.664699495357, 13655.664699495357, 13655.664699495357, 13655.664699495357, 13655.664699495357, 13655.664699495357, 13655.664699495357"
3,USD,10603.309959776769,0,"0, 1, 2, 3, 4, 5, 6, 7",141,10603.309959776769,1.0104000288547899,"10603.309959776769, 10603.309959776769, 10603.309959776769, 10603.309959776769, 10603.309959776769, 10603.309959776769, 10603.309959776769, 10603.309959776769"
4,USD,13880.750579557474,0,"0, 1, 2, 3, 4, 5, 6, 7",149,13880.750579557474,1.018394281081509,"13880.750579557474, 13880.750579557474, 13880.750579557474, 13880.750579557474, 13880.750579557474, 13880.750579557474, 13880.750579557474, 13880.750579557474"
5,USD,5725.0482699741415,0,"0, 1, 2, 3, 4, 5, 6, 7",150,5725.0482699741415,1.0100444409165523,"5725.0482699741415, 5725.0482699741415, 5725.0482699741415, 5725.0482699741415, 5725.0482699741415, 5725.0482699741415, 5725.0482699741415, 5725.0482699741415"
6,USD,4454.7864655408575,0,"0, 1, 2, 3, 4, 5, 6, 7",153,4454.7864655408575,1.0110689507065314,"4454.7864655408575, 4454.7864655408575, 4454.7864655408575, 4454.7864655408575, 4454.7864655408575, 4454.7864655408575, 4454.7864655408575, 4454.7864655408575"
7,USD,8288.215072457911,0,"0, 1, 2, 3, 4, 5, 6, 7",157,8288.215072457911,1.0180541175688373,"8288.215072457911, 8288.215072457911, 8288.215072457911, 8288.215072457911, 8288.215072457911, 8288.215072457911, 8288.215072457911, 8288.215072457911"
8,USD,12768.24280134413,0,"0, 1, 2, 3, 4, 5, 6, 7",177,12768.24280134413,1.0274892290264885,"12768.24280134413, 12768.24280134413, 12768.24280134413, 12768.24280134413, 12768.24280134413, 12768.24280134413, 12768.24280134413, 12768.24280134413"
9,USD,6697.387574301504,0,"0, 1, 2, 3, 4, 5, 6, 7",178,6697.387574301504,1.0165127951567994,"6697.387574301504, 6697.387574301504, 6697.387574301504, 6697.387574301504, 6697.387574301504, 6697.387574301504, 6697.387574301504, 6697.387574301504"
10,USD,5904.591299163725,0,"0, 1, 2, 3, 4, 5, 6, 7",187,5904.591299163725,1.0125894522945404,"5904.591299163725, 5904.591299163725, 5904.591299163725, 5904.591299163725, 5904.591299163725, 5904.591299163725, 5904.591299163725, 5904.591299163725"
11,USD,8404.123280696147,0,"0, 1, 2, 3, 4, 5, 6, 7",188,8404.123280696147,1.0145740672984285,"8404.123280696147, 8404.123280696147, 8404.123280696147, 8404.123280696147, 8404.123280696147, 8404.123280696147, 8404.123280696147, 8404.123280696147"
12,USD,16062.628752825916,0,"0, 1, 2, 3, 4, 5, 6, 7",193,16062.628752825916,1.0117563588994896,"16062.628752825916, 16062.628752825916, 16062.628752825916, 16062.628752825916, 16062.628752825916, 16062.628752825916, 16062.628752825916, 16062.628752825916"
13,USD,4072.662420253999,0,"0, 1, 2, 3, 4, 5, 6, 7",196,4072.662420253999,1.0148743027876581,"4072.662420253999, 4072.662420253999, 4072.662420253999, 4072.662420253999, 4072.662420253999, 4072.662420253999, 4072.662420253999, 4072.662420253999"
14,USD,4403.647432548617,0,"0, 1, 2, 3, 4, 5, 6, 7",201,4403.647432548617,1.0161608698399807,"4403.647432548617, 4403.647432548617, 4403.647432548617, 4403.647432548617, 4403.647432548617, 4403.647432548617, 4403.647432548617, 4403.647432548617"
15,USD,2325.1863663823037,0,"0, 1, 2, 3, 4, 5, 6, 7",207,2325.1863663823037,1.0152872070319008,"2325.1863663823037, 2325.1863663823037, 2325.1863663823037, 2325.1863663823037, 2325.1863663823037, 2325.1863663823037, 2325.1863663823037, 2325.1863663823037"
16,USD,628.2639060225788,1,"1, 2, 3, 4, 5, 6, 7, 8",348,628.2639060225788,1.0100345538383577,"628.2639060225788, 628.2639060225788, 628.2639060225788, 628.2639060225788, 628.2639060225788, 628.2639060225788, 628.2639060225788, 628.2639060225788"
17,USD,13135.410269632319,1,"1, 2, 3, 4, 5, 6, 7, 8",349,13135.410269632319,1.011772153569637,"13135.410269632319, 13135.410269632319, 13135.410269632319, 13135.410269632319, 13135.410269632319, 13135.410269632319, 13135.410269632319, 13135.410269632319"
18,USD,2726.653079735529,1,"1, 2, 3, 4, 5, 6, 7, 8",353,2726.653079735529,1.0186480327488798,"2726.653079735529, 2726.653079735529, 2726.653079735529, 2726.653079735529, 2726.653079735529, 2726.653079735529, 2726.653079735529, 2726.653079735529"
19,USD,9329.117178004773,1,"1, 2, 3, 4, 5, 6, 7, 8",360,9329.117178004773,1.0190977150935663,"9329.117178004773, 9329.117178004773, 9329.117178004773, 9329.117178004773, 9329.117178004773, 9329.117178004773, 9329.117178004773, 9329.117178004773"
20,USD,34041.447853462734,1,"1, 2, 3, 4, 5, 6, 7, 8",362,34041.447853462734,1.0122964341543232,"34041.447853462734, 34041.447853462734, 34041.447853462734, 34041.447853462734, 34041.447853462734, 34041.447853462734, 34041.447853462734, 34041.447853462734"
21,USD,2617.9559040280183,1,"1, 2, 3, 4, 5, 6, 7, 8",379,2617.9559040280183,1.011387259960758,"2617.9559040280183, 2617.9559040280183, 2617.9559040280183, 2617.9559040280183, 2617.9559040280183, 2617.9559040280183, 2617.9559040280183, 2617.9559040280183"
22,USD,29195.094048392377,1,"1, 2, 3, 4, 5, 6, 7, 8",380,29195.094048392377,1.0103785820984628,"29195.094048392377, 29195.094048392377, 29195.094048392377, 29195.094048392377, 29195.094048392377, 29195.094048392377, 29195.094048392377, 29195.094048392377"
23,USD,7912.687682562741,1,"1, 2, 3, 4, 5, 6, 7, 8",384,7912.687682562741,1.0145814997860354,"7912.687682562741, 7912.687682562741, 7912.687682562741, 7912.687682562741, 7912.687682562741, 7912.687682562741, 7912.687682562741, 7912.687682562741"
24,USD,16123.641461975236,1,"1, 2, 3, 4, 5, 6, 7, 8",396,16123.641461975236,1.0126614074162228,"16123.641461975236, 16123.641461975236, 16123.641461975236, 16123.641461975236, 16123.641461975236, 16123.641461975236, 16123.641461975236, 16123.641461975236"
25,USD,4543.550182162934,1,"1, 2, 3, 4, 5, 6, 7, 8",404,4543.550182162934,1.0212822480187675,"4543.550182162934, 4543.550182162934, 4543.550182162934, 4543.550182162934, 4543.550182162934, 4543.550182162934, 4543.550182162934, 4543.550182162934"
26,USD,81275.32850465058,1,"1, 2, 3, 4, 5, 6, 7, 8",405,81275.32850465058,1.0129930401887854,"81275.32850465058, 81275.32850465058, 81275.32850465058, 81275.32850465058, 81275.32850465058, 81275.32850465058, 81275.32850465058, 81275.32850465058"
27,USD,4007.9768143672068,1,"1, 2, 3, 4, 5, 6, 7, 8",416,4007.9768143672068,1.0165566288160046,"4007.9768143672068, 4007.9768143672068, 4007.9768143672068, 4007.9768143672068, 4007.9768143672068, 4007.9768143672068, 4007.9768143672068, 4007.9768143672068"
28,USD,3800.1237032681624,1,"1, 2, 3, 4, 5, 6, 7, 8",421,3800.1237032681624,1.0205321105769218,"3800.1237032681624, 3800.1237032681624, 3800.1237032681624, 3800.1237032681624, 3800.1237032681624, 3800.1237032681624, 3800.1237032681624, 3800.1237032681624"
29,USD,3128.2453192043026,1,"1, 2, 3, 4, 5, 6, 7, 8",425,3128.2453192043026,1.0178460730147398,"3128.2453192043026, 3128.2453192043026, 3128.2453192043026, 3128.2453192043026, 3128.2453192043026, 3128.2453192043026, 3128.2453192043026, 3128.2453192043026"
30,USD,9250.553097367636,1,"1, 2, 3, 4, 5, 6, 7, 8",429,9250.553097367636,1.0153549541247402,"9250.553097367636, 9250.553097367636, 9250.553097367636, 9250.553097367636, 9250.553097367636, 9250.553097367636, 9250.553097367636, 9250.553097367636"
31,USD,5423.17085007257,2,"2, 3, 4, 5, 6, 7, 8, 9",562,5423.17085007257,1.0158392923388564,"5423.17085007257, 5423.17085007257, 5423.17085007257, 5423.17085007257, 5423.17085007257, 5423.17085007257, 5423.17085007257, 5423.17085007257"
32,USD,946.0210174684117,2,"2, 3, 4, 5, 6, 7, 8, 9",565,946.0210174684117,1.021882392474847,"946.0210174684117, 946.0210174684117, 946.0210174684117, 946.0210174684117, 946.0210174684117, 946.0210174684117, 946.0210174684117, 946.0210174684117"
33,USD,7075.285744700649,2,"2, 3, 4, 5, 6, 7, 8, 9",569,7075.285744700649,1.0146276612663303,"7075.285744700649, 7075.285744700649, 7075.285744700649, 7075.285744700649, 7075.285744700649, 7075.285744700649, 7075.285744700649, 7075.285744700649"
34,USD,1934.218986835058,2,"2, 3, 4, 5, 6, 7, 8, 9",576,1934.218986835058,1.0204450041093163,"1934.218986835058, 1934.218986835058, 1934.218986835058, 1934.218986835058, 1934.218986835058, 1934.218986835058, 1934.218986835058, 1934.218986835058"
35,USD,1886.5527155911286,2,"2, 3, 4, 5, 6, 7, 8, 9",581,1886.5527155911286,1.013439741354179,"1886.5527155911286, 1886.5527155911286, 1886.5527155911286, 1886.5527155911286, 1886.5527155911286, 1886.5527155911286, 1886.5527155911286, 1886.5527155911286"
36,USD,21023.727023200343,2,"2, 3, 4, 5, 6, 7, 8, 9",583,21023.727023200343,1.0122091472790093,"21023.727023200343, 21023.727023200343, 21023.727023200343, 21023.727023200343, 21023.727023200343, 21023.727023200343, 21023.727023200343, 21023.727023200343"
37,USD,4571.2759610741205,2,"2, 3, 4, 5, 6, 7, 8, 9",584,4571.2759610741205,1.0098220808292846,"4571.2759610741205, 4571.2759610741205, 4571.2759610741205, 4571.2759610741205, 4571.2759610741205, 4571.2759610741205, 4571.2759610741205, 4571.2759610741205"
38,USD,11842.434296022298,2,"2, 3, 4, 5, 6, 7, 8, 9",587,11842.434296022298,1.0133396766760745,"11842.434296022298, 11842.434296022298, 11842.434296022298, 11842.434296022298, 11842.434296022298, 11842.434296022298, 11842.434296022298, 11842.434296022298"
39,USD,14762.228255649805,2,"2, 3, 4, 5, 6, 7, 8, 9",588,14762.228255649805,1.0236744687739294,"14762.228255649805, 14762.228255649805, 14762.228255649805, 14762.228255649805, 14762.228255649805, 14762.228255649805, 14762.228255649805, 14762.228255649805"
