,Currency,Current Amount,Day Advertised,Day Tracker,ID,Initial Amount,Rate Offered,Sale Tracker
0,USD,664.8832283145205,0,"0, 1, 2, 3, 4, 5, 6, 7",122,664.8832283145205,1.022745406724234,"664.8832283145205, 664.8832283145205, 664.8832283145205, 664.8832283145205, 664.8832283145205, 664.8832283145205, 664.8832283145205, 664.8832283145205"
1,USD,18616.451585792467,0,"0, 1, 2, 3, 4, 5, 6, 7",129,18616.451585792467,1.0066238012852424,"18616.451585792467, 18616.451585792467, 18616.451585792467, 18616.451585792467, 18616.451585792467, 18616.451585792467, 18616.451585792467, 18616.451585792467"
2,USD,2050.318661093594,0,"0, 1, 2, 3, 4, 5, 6, 7",131,2050.318661093594,1.0061209859412803,"2050.318661093594, 2050.318661093594, 2050.318661093594, 2050.318661093594, 2050.318661093594, 2050.318661093594, 2050.318661093594, 2050.318661093594"
3,USD,14505.545944378116,0,"0, 1, 2, 3, 4, 5, 6, 7",133,14505.545944378116,1.0152561973621488,"14505.545944378116, 14505.545944378116, 14505.545944378116, 14505.545944378116, 14505.545944378116, 14505.545944378116, 14505.545944378116, 14505.545944378116"
4,USD,9271.653360614175,0,"0, 1, 2, 3, 4, 5, 6, 7",134,9271.653360614175,1.0191762898760517,"9271.653360614175, 9271.653360614175, 9271.653360614175, 9271.653360614175, 9271.653360614175, 9271.653360614175, 9271.653360614175, 9271.653360614175"
5,USD,58915.60974138541,0,"0, 1, 2, 3, 4, 5, 6, 7",136,58915.60974138541,1.0058320254845436,"58915.60974138541, 58915.60974138541, 58915.60974138541, 58915.60974138541, 58915.60974138541, 58915.60974138541, 58915.60974138541, 58915.60974138541"
6,USD,11246.66725636853,0,"0, 1, 2, 3, 4, 5, 6, 7",137,11246.66725636853,1.0082076270610707,"11246.66725636853, 11246.66725636853, 11246.66725636853, 11246.66725636853, 11246.66725636853, 11246.66725636853, 11246.66725636853, 11246.66725636853"
7,USD,4695.883345848173,0,"0, 1, 2, 3, 4, 5, 6, 7",139,4695.883345848173,1.0065089595811523,"4695.883345848173, 4695.883345848173, 4695.883345848173, 4695.883345848173, 4695.883345848173, 4695.883345848173, 4695.883345848173, 4695.883345848173"
8,USD,7878.697716117217,0,"0, 1, 2, 3, 4, 5, 6, 7",141,7878.697716117217,1.0113457418609417,"7878.697716117217, 7878.697716117217, 7878.697716117217, 7878.697716117217, 7878.697716117217, 7878.697716117217, 7878.697716117217, 7878.697716117217"
9,USD,3896.3717737590914,0,"0, 1, 2, 3, 4, 5, 6, 7",143,3896.3717737590914,1.0052620890372275,"3896.3717737590914, 3896.3717737590914, 3896.3717737590914, 3896.3717737590914, 3896.3717737590914, 3896.3717737590914, 3896.3717737590914, 3896.3717737590914"
10,USD,2279.3871729480206,0,"0, 1, 2, 3, 4, 5, 6, 7",149,2279.3871729480206,1.0123234480384276,"2279.3871729480206, 2279.3871729480206, 2279.3871729480206, 2279.3871729480206, 2279.3871729480206, 2279.3871729480206, 2279.3871729480206, 2279.3871729480206"
11,USD,6890.699904742294,0,"0, 1, 2, 3, 4, 5, 6, 7",150,6890.699904742294,1.009221977800962,"6890.699904742294, 6890.699904742294, 6890.699904742294, 6890.699904742294, 6890.699904742294, 6890.699904742294, 6890.699904742294, 6890.699904742294"
12,USD,40624.270664321266,0,"0, 1, 2, 3, 4, 5, 6, 7",151,40624.270664321266,1.0137384995252698,"40624.270664321266, 40624.270664321266, 40624.270664321266, 40624.270664321266, 40624.270664321266, 40624.270664321266, 40624.270664321266, 40624.270664321266"
13,USD,15637.037273097265,0,"0, 1, 2, 3, 4, 5, 6, 7",157,15637.037273097265,1.007954469492297,"15637.037273097265, 15637.037273097265, 15637.037273097265, 15637.037273097265, 15637.037273097265, 15637.037273097265, 15637.037273097265, 15637.037273097265"
14,USD,13969.614910679333,0,"0, 1, 2, 3, 4, 5, 6, 7",160,13969.614910679333,1.025473222175387,"13969.614910679333, 13969.614910679333, 13969.614910679333, 13969.614910679333, 13969.614910679333, 13969.614910679333, 13969.614910679333, 13969.614910679333"
15,USD,17930.652636941904,0,"0, 1, 2, 3, 4, 5, 6, 7",169,17930.652636941904,1.005575781123039,"17930.652636941904, 17930.652636941904, 17930.652636941904, 17930.652636941904, 17930.652636941904, 17930.652636941904, 17930.652636941904, 17930.652636941904"
16,USD,927.5930668856535,0,"0, 1, 2, 3, 4, 5, 6, 7",170,927.5930668856535,1.0068180906198971,"927.5930668856535, 927.5930668856535, 927.5930668856535, 927.5930668856535, 927.5930668856535, 927.5930668856535, 927.5930668856535, 927.5930668856535"
17,USD,18139.974689235347,0,"0, 1, 2, 3, 4, 5, 6, 7",174,18139.974689235347,1.0130507644093558,"18139.974689235347, 18139.974689235347, 18139.974689235347, 18139.974689235347, 18139.974689235347, 18139.974689235347, 18139.974689235347, 18139.974689235347"
18,USD,12988.497715152278,0,"0, 1, 2, 3, 4, 5, 6, 7",180,12988.497715152278,1.011483335684269,"12988.497715152278, 12988.497715152278, 12988.497715152278, 12988.497715152278, 12988.497715152278, 12988.497715152278, 12988.497715152278, 12988.497715152278"
19,USD,3488.8917004179175,0,"0, 1, 2, 3, 4, 5, 6, 7",188,3488.8917004179175,1.0106646451351589,"3488.8917004179175, 3488.8917004179175, 3488.8917004179175, 3488.8917004179175, 3488.8917004179175, 3488.8917004179175, 3488.8917004179175, 3488.8917004179175"
20,USD,3434.914917804429,0,"0, 1, 2, 3, 4, 5, 6, 7",189,3434.914917804429,1.0079627229601664,"3434.914917804429, 3434.914917804429, 3434.914917804429, 3434.914917804429, 3434.914917804429, 3434.914917804429, 3434.914917804429, 3434.914917804429"
21,USD,44571.463551676854,0,"0, 1, 2, 3, 4, 5, 6, 7",192,44571.463551676854,1.0095619175554351,"44571.463551676854, 44571.463551676854, 44571.463551676854, 44571.463551676854, 44571.463551676854, 44571.463551676854, 44571.463551676854, 44571.463551676854"
22,USD,12893.692552345861,0,"0, 1, 2, 3, 4, 5, 6, 7",194,12893.692552345861,1.0066411147903318,"12893.692552345861, 12893.692552345861, 12893.692552345861, 12893.692552345861, 12893.692552345861, 12893.692552345861, 12893.692552345861, 12893.692552345861"
23,USD,3616.1597160522774,0,"0, 1, 2, 3, 4, 5, 6, 7",199,3616.1597160522774,1.0137896720259212,"3616.1597160522774, 3616.1597160522774, 3616.1597160522774, 3616.1597160522774, 3616.1597160522774, 3616.1597160522774, 3616.1597160522774, 3616.1597160522774"
24,USD,14383.303247076801,0,"0, 1, 2, 3, 4, 5, 6, 7",203,14383.303247076801,1.0086707660377223,"14383.303247076801, 14383.303247076801, 14383.303247076801, 14383.303247076801, 14383.303247076801, 14383.303247076801, 14383.303247076801, 14383.303247076801"
25,USD,32783.089414409806,0,"0, 1, 2, 3, 4, 5, 6, 7",204,32783.089414409806,1.0105783228587117,"32783.089414409806, 32783.089414409806, 32783.089414409806, 32783.089414409806, 32783.089414409806, 32783.089414409806, 32783.089414409806, 32783.089414409806"
26,USD,4275.9574828471905,0,"0, 1, 2, 3, 4, 5, 6, 7",212,4275.9574828471905,1.008447453032748,"4275.9574828471905, 4275.9574828471905, 4275.9574828471905, 4275.9574828471905, 4275.9574828471905, 4275.9574828471905, 4275.9574828471905, 4275.9574828471905"
27,USD,15870.348280789509,0,"0, 1, 2, 3, 4, 5, 6, 7",214,15870.348280789509,1.0054711376255865,"15870.348280789509, 15870.348280789509, 15870.348280789509, 15870.348280789509, 15870.348280789509, 15870.348280789509, 15870.348280789509, 15870.348280789509"
28,USD,5578.966587932835,0,"0, 1, 2, 3, 4, 5, 6, 7",219,5578.966587932835,1.0116552120602844,"5578.966587932835, 5578.966587932835, 5578.966587932835, 5578.966587932835, 5578.966587932835, 5578.966587932835, 5578.966587932835, 5578.966587932835"
29,USD,11255.153650713952,1,"1, 2, 3, 4, 5, 6, 7, 8",354,11255.153650713952,1.0118313859813097,"11255.153650713952, 11255.153650713952, 11255.153650713952, 11255.153650713952, 11255.153650713952, 11255.153650713952, 11255.153650713952, 11255.153650713952"
30,USD,17854.679021368425,1,"1, 2, 3, 4, 5, 6, 7, 8",357,17854.679021368425,1.008598048188364,"17854.679021368425, 17854.679021368425, 17854.679021368425, 17854.679021368425, 17854.679021368425, 17854.679021368425, 17854.679021368425, 17854.679021368425"
31,USD,75214.75623940612,1,"1, 2, 3, 4, 5, 6, 7, 8",362,75214.75623940612,1.007212274554585,"75214.75623940612, 75214.75623940612, 75214.75623940612, 75214.75623940612, 75214.75623940612, 75214.75623940612, 75214.75623940612, 75214.75623940612"
32,USD,2248.8092085678923,1,"1, 2, 3, 4, 5, 6, 7, 8",363,2248.8092085678923,1.0052346580372074,"2248.8092085678923, 2248.8092085678923, 2248.8092085678923, 2248.8092085678923, 2248.8092085678923, 2248.8092085678923, 2248.8092085678923, 2248.8092085678923"
33,USD,5544.680746331956,1,"1, 2, 3, 4, 5, 6, 7, 8",376,5544.680746331956,1.0097453932155713,"5544.680746331956, 5544.680746331956, 5544.680746331956, 5544.680746331956, 5544.680746331956, 5544.680746331956, 5544.680746331956, 5544.680746331956"
34,USD,4527.992710554963,1,"1, 2, 3, 4, 5, 6, 7, 8",381,4527.992710554963,1.006937691715854,"4527.992710554963, 4527.992710554963, 4527.992710554963, 4527.992710554963, 4527.992710554963, 4527.992710554963, 4527.992710554963, 4527.992710554963"
35,USD,5730.951888926232,1,"1, 2, 3, 4, 5, 6, 7, 8",382,5730.951888926232,1.0104017652360742,"5730.951888926232, 5730.951888926232, 5730.951888926232, 5730.951888926232, 5730.951888926232, 5730.951888926232, 5730.951888926232, 5730.951888926232"
36,USD,3235.3067188046316,1,"1, 2, 3, 4, 5, 6, 7, 8",385,3235.3067188046316,1.0165700761441447,"3235.3067188046316, 3235.3067188046316, 3235.3067188046316, 3235.3067188046316, 3235.3067188046316, 3235.3067188046316, 3235.3067188046316, 3235.3067188046316"
37,USD,3642.537559892792,1,"1, 2, 3, 4, 5, 6, 7, 8",387,3642.537559892792,1.0094584804589786,"3642.537559892792, 3642.537559892792, 3642.537559892792, 3642.537559892792, 3642.537559892792, 3642.537559892792, 3642.537559892792, 3642.537559892792"
38,USD,6637.633795083131,1,"1, 2, 3, 4, 5, 6, 7, 8",392,6637.633795083131,1.0106415909805544,"6637.633795083131, 6637.633795083131, 6637.633795083131, 6637.633795083131, 6637.633795083131, 6637.633795083131, 6637.633795083131, 6637.633795083131"
39,USD,2382.1217993229216,1,"1, 2, 3, 4, 5, 6, 7, 8",399,2382.1217993229216,1.0288102103011967,"2382.1217993229216, 2382.1217993229216, 2382.1217993229216, 2382.1217993229216, 2382.1217993229216, 2382.1217993229216, 2382.1217993229216, 2382.1217993229216"
40,USD,8284.456123702998,1,"1, 2, 3, 4, 5, 6, 7, 8",400,8284.456123702998,1.0064034434148978,"8284.456123702998, 8284.456123702998, 8284.456123702998, 8284.456123702998, 8284.456123702998, 8284.456123702998, 8284.456123702998, 8284.456123702998"
41,USD,5435.210569860193,1,"1, 2, 3, 4, 5, 6, 7, 8",401,5435.210569860193,1.025718521185776,"5435.210569860193, 5435.210569860193, 5435.210569860193, 5435.210569860193, 5435.210569860193, 5435.210569860193, 5435.210569860193, 5435.210569860193"
42,USD,5075.138826101452,1,"1, 2, 3, 4, 5, 6, 7, 8",404,5075.138826101452,1.0182273596106661,"5075.138826101452, 5075.138826101452, 5075.138826101452, 5075.138826101452, 5075.138826101452, 5075.138826101452, 5075.138826101452, 5075.138826101452"
